Book Name,Book URL,Book Genre,Book Image,Book Author,Book Rating,Book Tags,Book Language,Description,Book Slug,Book Chapters,Novel Status,thumbnail,novelLink
The Hero Who Returned Remains the Strongest in the Modern World,https://www.novelupdates.com/series/the-hero-who-returned-remains-the-strongest-in-the-modern-world/,Adventure:Comedy:Ecchi:Fantasy:Harem:Romance:School Life,https://cdn.novelupdates.com/images/2019/11/IsekaiKaeriYuusha_v1b.jpg,Shiraishi Arata,(3.1 / 5.0 121 votes),"Adapted to Manga,Complex Family Relationships,Evil Gods,Fantasy World,Harem-seeking Protagonist,Magic,Misunderstandings,Monsters,Overpowered Protagonist,Quirky Characters,Returning from Another World,Secret Organizations,Yandere",Japanese,"Daiki Morishita who transferred to another world and became a brave man came back to Japan defeating the demon king.
However in fact in the dark society of Japan the (in this case rare) world of battle-like battles was expanding.
This is a story that uses status and skills in modern Japan and the heroes of the return from other worlds apply power leveling to incompetent classmates.
",the-hero-who-returned-remains-the-strongest-in-the-modern-world, 122 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_22727.jpg,https://wuxiaworld.site/novel/the-hero-who-returned-remains-the-strongest-in-the-modern-world/
Eternal Country,https://www.novelupdates.com/series/eternal-country/,Action:Adventure:Fantasy:Harem:Mature:Xianxia,https://cdn.novelupdates.com/images/2019/07/EN.jpg,Lonely Drifting,(3.2 / 5.0 43 votes),"Alternate World,Army Building,Average-looking Protagonist,Dragons,Elves,Fantasy World,Kingdom Building,Leadership,Marriage,Polygamy,Strong to Stronger,Wars",Chinese,"In the early morning of September 23 2019 a natural disaster arrived. The Dao of Heaven and Earth has changed the desire of all souls have completely filled up the Heavens.
The Dao of Heaven can no longer bear it. Evil thoughts good thoughts obsessions and desires entangled endlessly making the Heavens reach its limit this shift caused an extreme change in the world making fantasy come to reality.
All worlds fused together and all things compete for freedom in this cruel new world. This is the beginning of a new era one filled with destruction and rebirth. This era is called the Eternal Era.
",eternal-country, 87 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_23941.jpg,https://wuxiaworld.site/novel/eternal-country/
Strongest Martial God,https://www.novelupdates.com/series/strongest-martial-god/,Action:Adventure:Martial Arts:Xianxia,https://cdn.novelupdates.com/images/2020/06/zuiqiangwushen4.jpg,Momo,(3.4 / 5.0 11 votes),"Accelerated Growth,Arrogant Characters,Beautiful Female Lead,Broken Engagement,Clever Protagonist,Cultivation,Demons,Determined Protagonist,Famous Protagonist,Heavenly Tribulation,Inheritance,Loyal Subordinates,Male Protagonist,Mature Protagonist,Multiple Realms,Orphans,Previous Life Talent,Slow Romance,Strong Love Interests,Transmigration,Unique Cultivation Technique,Weak to Strong",Chinese,"When Ye Zhong woke up he found that everything had changed. Not only was his Spiritual Power gone his beautiful Master disappeared too.
He himself had become the tr*sh of the noble Ye Clan a cripple who couldn’t cultivate. Furthermore he was being coerced into changing his wedding agreement. Countless people were also after his pitiful life.
If he wanted to change his own fate and go against the Heavens he had to become stronger strong to the point that he could cover the sky with one hand and become the Strongest Martial God!
",strongest-martial-god, 85 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_30113.jpg,https://wuxiaworld.site/novel/strongest-martial-god/
Poison Genius Consort 2: Emperor’s Swallow,https://www.novelupdates.com/series/poison-genius-consort-2-emperors-swallow/,Action:Adventure:Drama:Fantasy:Historical:Josei:Martial Arts:Wuxia,https://cdn.novelupdates.com/images/2019/04/20180201134348_771.jpg,Jie Mo,(3.8 / 5.0 27 votes),"Adapted to Manhua,Army,Assassins,Bickering Couple,Carefree Protagonist,Charismatic Protagonist,Childhood Love,Couple Growth,Doctors,Handsome Male Lead,Imperial Harem,Medical Knowledge,Nobles,Romantic Subplot,Transmigration",Chinese,"She was a peerless genius in the way of medicine holding the Medicine King Cauldron in her hand.
Once she transmigrated she became a lowly little medicine s*ave in dispensary.
Physicians made her life difficult princesses humiliated her even her fiancé came knocking on her door to break off the engagement? 
What was that?!
However she had the cauldron in her hand; the top-notch medicinal herb was in her hands. She stole rare and precious herbs punished the slanderous plotted against the petty treated the Emperor’s sickness and saved the Crown Prince.
Then the imperial edict turned the medicine s*ave to a concubine and received endless doting. It was unbreakable. Wait… didn’t Prince Jun who wielded great power in the imperial court say she was a a detestable individual?
As the saying goes the concubine was good in the way of medicine.
However…
",poison-genius-consort-2-emperors-swallow, 0 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_22047.jpg,https://wuxiaworld.site/novel/poison-genius-consort-2-emperors-swallow/
"Woof Woof Story ~I Said I Wanted To Be A Rich Person’s Dog, Not A Fenrir!~",https://www.novelupdates.com/series/woof-woof-story-i-said-i-wanted-to-be-a-rich-persons-dog-not-a-fenrir/,Action:Adventure:Comedy:Slice of Life,https://cdn.novelupdates.com/images/2018/05/WanWan-Vol-1.jpg,Wanwan Majin,(4.3 / 5.0 188 votes),"Adapted to Manga,Carefree Protagonist,Fantasy World,Lazy Protagonist,Monsters,Overpowered Protagonist,Protagonist Strong from the Start,Reincarnated in Another World,Wealthy Characters",Japanese,"「If I get reincarnated I want to be the dog of a rich household. Not having to work and having my meals handed out to me while I just sleep would be the best wouldn’t it?」
Those are the thoughts of Oogami Routa a corporate s*ave who died from working too much.
「I shall grant your wish!! (I’ll also give you something special as an extra!)」
Because of an enthusiastic rookie goddess Routa truly became a rich person’s dog. He spent everyday being loved by his owner and living a pet’s life.
…however
「Wait aren’t I too big for a dog? Huge fangs and a scary face doesn’t this look more like a wolf!?」
Afraid of getting exterminated for being a dangerous animal Routa did his best to act like a cute dog.
What Routa didn’t know was that he was no ordinary wolf but the demon wolf king himself Fenrir!
",woof-woof-story-i-said-i-wanted-to-be-a-rich-persons-dog-not-a-fenrir, 52 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_11351.jpg,https://wuxiaworld.site/novel/woof-woof-story-i-said-i-wanted-to-be-a-rich-persons-dog-not-a-fenrir/
Sooho,https://www.novelupdates.com/series/sooho/,Action:Adventure:Slice of Life,https://cdn.novelupdates.com/images/2019/05/600-1.jpg,Gang Chul Shin Gum,(3.5 / 5.0 17 votes),"Business Management,Male Protagonist",Korean,"In a world where money and power trumps all Ahn Soo Ho A.K.A. Magician uses his superhuman abilities and his knowledge of the intelligence world to climb to the very top of the totem pole.
Due to his intimidating stature and cold personality most would assume he’s doing it out of greed but what many don’t know is that he has three weaknesses: His mother his little sister and his top star girlfriend Jang Seol Hyun.
Join Ahn Soo Ho on an adventure through the mercenary the establishment of his own entertainment company and a trip around the world as he makes his way to become the richest man of Korea and protects what truly matters to him.
",sooho, 40 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_22482.jpg,https://wuxiaworld.site/novel/sooho-webnovel-freeread/
The Adventures of My All-Rounder Wife,https://www.novelupdates.com/series/the-adventures-of-my-all-rounder-wife/,Drama:Romance,https://cdn.novelupdates.com/images/2020/11/The-Adventures-of-My-AllRounder-Wife.jpg,Bronze Coins In Pocket,(3.7 / 5.0 3 votes),"Beautiful Female Lead,Complex Family Relationships,Genius Protagonist,Hidden Abilities,Love Interest Falls in Love First,Power Couple",Chinese,"The all-powerful boss is stripped of his identity again! 
One is handsome while the other is proud; the two-faced refined rascal versus a cynical girl with hidden identities. 
Everyone secretly jokei that Master Mo’s wife is an ignorant and incompetent little tyrant. 
Bad at her studies? Lu Mian emergei as the top student for science at her college entrance examination. 
No talent? Lu Mian shows everyone how competent she is at multitasking by playing the piano with one hand and painting with the other during a live performance. 
A prodigal? She makes a small fortune in just two days with her limited knowledge. 
Boxing Go chess appraising treasures car racing… Bring it on! She can do them all. 
The soft-spoken Xiao Qimo adjusts his glasses with pride. “Who else has something to say?” 
One of his subordinates raises his hand cautiously. “Master Mo your wife seems to be the one who single-handedly destroyed the illegal laboratory.” 
Xiao Qimo looks at his wife who is quietly practicing calligraphy. “That’s impossible!” 
It isn’t until… 
During the general meeting for the International Elite Organization both Xiao Qimo and Lu Mian wear a mask. They take the stage and succeed as the organization’s Chief and Deputy Chief respectively. 
The Deputy Chief beside me looks like my wife. This is Xiao Qimo’s thought. 
The Chief looks like someone I know. Lu Mian is thinking the same thing too. 
Soon the newly appointed Chief is seen blocking his deputy at the ladies’ room. 
What happens when two strong and uncorrupted individuals fall for each other?
",the-adventures-of-my-all-rounder-wife, 0 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_36901.jpg,https://wuxiaworld.site/novel/the-adventures-of-my-all-rounder-wife-webnovel/
Metropolitan System,https://www.novelupdates.com/series/metropolitan-system/,Action:Adventure:Harem:Martial Arts:Mature:Xianxia,https://cdn.novelupdates.com/images/2019/11/77343_large.jpg,World Of Storm,(3.1 / 5.0 19 votes),"Adapted to Manhua,Male Protagonist,Polygamy,System Administrator,Writers",Chinese,"Jiang Bai woke up one day and found that he had transmigrated to a parallel world that is similar to Earth. Stuck in the body of a weak and cowardly loser he was granted a cheat system to forge the path of a tyrant in this new world. With the cheat system he grew in strength amassing great wealth and influence. 
As he grew in power he discovered that this world was not what it seemed after all. Legends and myths were not mere fabrications and this world was much more dangerous than it seemed. How would Jiang Bai fare in this new world?
",metropolitan-system, 24 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_25603.jpg,https://wuxiaworld.site/novel/metropolitan-system/
Doctor Goes Back to Joseon,https://www.novelupdates.com/series/doctor-goes-back-to-joseon/,Historical,https://cdn.novelupdates.com/images/2018/09/300.jpg,한산이가,(3.0 / 5.0 34 votes),"Doctors,Time Travel",Korean,"The undisputed greatest doctor in Korea Baek Gang Hyuk.
He falls back in time to Joseon after touching a strange painting
",doctor-goes-back-to-joseon, 47 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_18911.jpg,https://wuxiaworld.site/novel/doctor-goes-back-to-joseon-webnovel-novels-freeread-mtl/
"This Time, I Became the Fiance of a Duke’s Daughter. But She is Rumored to have Bad Personality, and Ten Years Older",https://www.novelupdates.com/series/this-time-i-became-the-fiance-of-a-dukes-daughter-but-she-is-rumored-to-have-bad-personality-and-ten-years-older/,Action:Adventure:Fantasy:Romance,https://cdn.novelupdates.com/images/2018/06/thistimeduke.jpg,Ichimura Tetsunosuke,(3.8 / 5.0 97 votes),"Aristocracy,Assassins,Magic,Nobles,Politics,Sharp-tongued Characters",Japanese,"Unbeknownst to him a fiancé had been decided for sixteen year old Jared Murphy. He was the eldest son of the Baron Family but due to other plans he had he would not succeed the inheritance of his family. The woman he’d be married to was Olivier Alway daughter of Duke Alway. She was beautiful woman infamous for her horrendous personality and vulgar mouth. Moreover she was ten years older than him.
Jared had a small ambition wishing to become an adventurer to leave the aristocratic life behind but who knew that it’d in a matter of moments the moment Olivier Alway appeared in his life. Instead he’d have to become a court magician a position many yearned for.
As Jared overcomes factional disputes discords between knights and magicians magical beasts exterminations and conflicts with secret organizations in a dramatic fashion he slowly unravels who Olivier truly is as a person. Slowly he begins to know her better.
As he threads his own path he’ll meet students knights magicians and heroines of noble background from the same school.
This is the story of a magician who became the fiancé of the duke’s daughter as he rises up to become a court magician.
",this-time-i-became-the-fiance-of-a-dukes-daughter-but-she-is-rumored-to-have-bad-personality-and-ten-years-older, 13 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_17210.jpg,https://wuxiaworld.site/novel/this-time-i-became-the-fiance-of-a-dukes-daughter-but-she-is-rumored-to-have-bad-personality-and-ten-years-older/
I Became the Male Lead’s Adopted Daughter,https://www.novelupdates.com/series/i-became-the-male-leads-adopted-daughter/,Comedy:Fantasy:Romance:Shoujo,https://cdn.novelupdates.com/images/2020/01/IMG_0458.jpg,라티네,(4.3 / 5.0 121 votes),"Adopted Children,Beasts,Childcare,Familial Love,Knights,Maids,Servants,Sword And Magic,Wealthy Characters",Korean,"“I’m going to adopt a child.”
Duke Paul Voreoti’s impulsive decision shocked everyone in the mansion.
Not only did he make her his daughter but he also gave her the name of a ‘beast’ that only direct members of the bloodline could receive.
“Even as you breathe right now I’m earning money.”
“It’s confidence not arrogance.”
“My face really does have its advantages.”
The most arrogant father in the whole world and
“I love muscles the most. Let’s get muscular.”
“Show me your thigh muscles! Your butt would be even better!”
“You’re nothing but a flower if you have a calm personality…”
his corrupted(?) daughter.
And…
“I will give his excellency the information he wants most.”
“Information I want most you say…”
“You won’t regret it.”
…A stepmother(?) with a strange secret as well.
",i-became-the-male-leads-adopted-daughter, 7 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_27123.jpg,https://wuxiaworld.site/novel/i-became-the-male-leads-adopted-daughter/
The Promise Sealed with Our Lips,https://www.novelupdates.com/series/the-promise-sealed-with-our-lips/,Romance:School Life:Slice of Life:Yaoi,https://cdn.novelupdates.com/images/2018/09/1335691920-2101051679.jpg,Guan Gai Man Jing Hua,(4.2 / 5.0 72 votes),"Abusive Characters,Betrayal,Calm Protagonist,Cold Love Interests,Couple Growth,Different Social Status,Honest Protagonist,Modern Day,Poor Protagonist,Possessive Characters,Slow Romance,Unconditional Love",Chinese,"When we met for the first time in our first year of high school he saw my contempt but silently continued to clean;
In our second year he kneeled in front of me while enduring the ridicule of others “Can you please beat me up to vent your anger then forgive me?”
From then on he would calmly fulfill our appointments: that horrible wound in physical education class his guilt when he wore three layers of pants the bruised and battered body that presented itself before my eyes then I carried the trembling him…….
In our third year we fell out because of the anger from being betrayed – but now that I think about it how could that have been betrayal why did he dare to be friends with me? Even though it was because of my rejection that he once again had to endure violence what hung on his lips were still “I was the one who lied to you it’s my fault for making you angry.”
Shi Yan couldn’t help but lift his head up and control the heat in his eyes while his ears were still ringing from He Nuo’s words that were filled with gratitude “You are the one who treats me the best!”
",the-promise-sealed-with-our-lips, 114 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_18753.jpg,https://wuxiaworld.site/novel/the-promise-sealed-with-our-lips/
I Was Seduced by the Sick Male Lead,https://www.novelupdates.com/series/i-was-seduced-by-the-sick-male-lead/,Comedy:Fantasy:Romance:Shoujo:Slice of Life,https://cdn.novelupdates.com/images/2020/08/I-Was-Seduced-by-the-Sick-Male-Lead.jpg,센리,(4.2 / 5.0 36 votes),"Age Progression,Aristocracy,Dense Protagonist,Female Protagonist,Nobles,Wealthy Characters",Korean,"I was reincarnated as a daughter of the count’s family and the young lover of the male lead who recuperated as a child.
The daughter is a small-time villain who tried to separate the male lead and female lead which caused her family to get ruined.
It’s a cozy life that I got but I can’t let my family get involved in other people’s love affairs.
So I was trying to get a decent distance from the male lead who’s been recuperating but he keeps picking a fight.
“Cassis go to the kitchen and complain about the side dishes.”
“What? Mmph!”
“Ogugu~ You eat well.”
“Mmmmph!”
“Huh? What? You want some carrots? Okay.”
For your information carrots are the food that Cassis hates the most.
***
Whenever I met him the male lead started to look sad as if he had grown attached to me while we were bickering loudly.
Besides the way he looks at me is getting weird?
“Evelyn do you want me to get better soon?”
“Of course I do. Then you won’t have to do this bothersome thing.”
“….I wish it could keep hurting.”
“You really. What are you talking about? I don’t like it.”
I said a lot of mean things to get rid of him because we had to break apart anyway.
But it backfired…?
“Evelyn. I’m hurt.”
“Did I do something wrong to you Cassis?”
“No?”
But why do you keep getting hurt…?
I’m screwed.
The male lead doesn’t intend to go home.
And why are you fighting with the female lead over me?!
",i-was-seduced-by-the-sick-male-lead, 32 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_33790.jpg,https://wuxiaworld.site/novel/i-was-seduced-by-the-sick-male-lead/
You Are My Only Sunshine,https://www.novelupdates.com/series/you-are-my-only-sunshine/,Romance,https://cdn.novelupdates.com/images/2020/06/YouAreMySunshine5.jpg,Fei Zi Yi Xiao,(2.3 / 5.0 3 votes),Second Chance,Chinese,"In one lifetime he gave up his heart so that she might live. In this new lifetime she’ll pledge her heart to him forever.
“I’m your future wife” she declared her love at their first encounter. Shocked by this mysterious woman professing her love Mr. Hao chose to take her in and learn more about her. He would give her anything she wanted except his hand in marriage…because he wanted to be the one who asked “Will you be my future wife?”
Will their love blossom again? Will she be his future wife? Follow the journey of Mo Yun & Hao Yansen in “You Are My Only Sunshine.”
",you-are-my-only-sunshine, 0 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_31315.jpg,https://wuxiaworld.site/novel/you-are-my-only-sunshine-webnovel/
I Became Close to the Villain,https://www.novelupdates.com/series/i-became-close-to-the-villain/,Fantasy:Josei:Romance,https://cdn.novelupdates.com/images/2020/09/I-Became-Close-to-the-Villain.jpg,룬,(4.2 / 5.0 15 votes),"Age Progression,Child Protagonist,Curious Protagonist,European Ambience,Handsome Male Lead,Magic,Reincarnated in Another World,Saints",Korean,"Vianne reincarnated into a book with memories of her previous life. She realizes that she was born as a child who was killed by the villain next door: Idris.
Approaching Idris to survive she soon becomes indispensable to him.
But is it because they are too close? As the original story gets tangled little by little Vianne faces another crisis.
In a moment of despair Idris sacrifices himself to save her. So Vianne lets him go forever.
And ten years later. He who she thought was dead appears in front of her.
“I want all of you Vianne.”
He became the leader of the villains!
",i-became-close-to-the-villain, 6 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_35205.jpg,https://wuxiaworld.site/novel/i-became-close-to-the-villain/
Reign of the Phoenix,https://www.novelupdates.com/series/reign-of-the-phoenix/,Romance,https://cdn.novelupdates.com/images/2019/09/reignofphoenix1a.jpeg,Qing Fei Yan,(3.0 / 5.0 17 votes),Female Protagonist,Chinese,"Murong Zhining led a life of running constantly in a plight before she settled down in the Zhuang family as their (supposed) daughter-in-law. Until one day the Zhuang Estate… collapsed.
Follow the girl as she unraveled the mystery of her identity through three seemingly unrelated objects leading to the treasure that entangled their fates.
Between a king and a general who would be the one to yield to the phoenix and offer her the world with two hands? Who would be the one to win her heart?
",reign-of-the-phoenix, 53 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_24759.jpg,https://wuxiaworld.site/novel/reign-of-the-phoenix/
The Struggle of Returning to The Other World,https://www.novelupdates.com/series/the-struggle-of-returning-to-the-other-world/,Adventure:Comedy:Fantasy:Romance:Shoujo,https://cdn.novelupdates.com/images/2018/06/The-Struggle-of-Returning-to-The-Other-World.jpg,Akizuki Asuka,(4.0 / 5.0 96 votes),"Cooking,Female Protagonist,Knights,Saints,Weak Protagonist",Japanese,"There was a time where I was summoned to a different world. I spent more than a year as a Priestess from a different world. I fulfilled my role and decided to return to my original world. Before leaving I confessed my feelings to my escort knight. And from there I was heartbroken. After returning to the original world for a year and half I was summoned again. What? Apparently this time nobody summoned me. I was sent out to a great extent and have a lost love. I cannot face anyone now! No one knows that I was a former Priestess and I can only quickly return to my original world. Even so it does not seem to work out very well…
",the-struggle-of-returning-to-the-other-world, 40 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_17378.jpg,https://wuxiaworld.site/novel/the-struggle-of-returning-to-the-other-world/
What an Audacious and Sly Servant!,https://www.novelupdates.com/series/what-an-audacious-and-sly-servant/,Comedy:Gender Bender:Historical:Romance:Shoujo,https://cdn.novelupdates.com/images/2018/12/2018560543408b.jpg,Bei Men Nan Ya,(3.9 / 5.0 71 votes),"Ancient China,Calm Protagonist,Eunuch,Handsome Male Lead,Royalty,Tsundere",Chinese,"There was a prominent old martial arts family which in the hundred years would give birth only to males never a girl. Finally one day a girl was born. She was a tassel blower among ten thousand green groves. Ultimately she turned into an agile and brave tomboy!
There was also an imperial descendant who his old father had six princesses. His father was just short of a son to inherit the throne. Finally one day he got a bastard son who was his youngest child. With countless spoiling in the end that son was brought up into a universally unmatched egomania!
“Zhen as the nation’s number one beauty as the nation only first class figure obviously needs to have a professional bodyguard constantly at our side for protection. That will be you the iron-willed female King Kong pretending to be a little eunuch.”
",what-an-audacious-and-sly-servant, 121 Chapters,Completed,https://cdn.novelupdates.com/imgmid/series_20083.jpg,https://wuxiaworld.site/novel/what-an-audacious-and-sly-servant/
Technology Bigshot,https://www.novelupdates.com/series/technology-bigshot/,Fantasy,https://cdn.novelupdates.com/images/2020/12/Technology-Bigshot.jpg,Rock Panic,(1.8 / 5.0 6 votes),Male Protagonist,Chinese,"A talented young man Ren Hong drops out of Tsinghua University to establish a technology company called XlouS. 
XlouS’s breakthrough application software “Real-Time Online Translator” gains the favor of Mark Zuckerberg CEO of Facebook who buys its exclusive license for a whopping 12 billion USD. 
This is just the start of XlouS’s rise to prominence in China’s technology industry. Two years later it subsequently launches the wearable smart device “S-1” challenging American multinational tech company Apple Inc.’s iPhone. 
XlouS continues to pioneer multiple industries by developing advanced holographic imaging technology leading to a new wave of changes in film following 3D and IMAX… 
As XlouS’s slogan declares every technological product it launches exists to “Change the World” and it is all because of this young man Ren Hong…
",technology-bigshot, 0 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_37224.jpg,https://wuxiaworld.site/novel/technology-bigshot-webnovel-read/
Record of a Thousand Lives,https://www.novelupdates.com/series/record-of-a-thousand-lives/,Action:Adventure:Fantasy,https://cdn.novelupdates.com/images/2018/09/Registro-de-Mil-Vidas.jpg,Flatter,(4.3 / 5.0 64 votes),"Apathetic Protagonist,Cold Protagonist,Elemental Magic,God Protagonist,Male Protagonist,Summoning Magic,Sword Wielder,Time Travel",Korean,"He died because he could not kill ‘him’.
He lived because he could not kill ‘him’.
Kang Yoonsoo who had lived 999 lives by losing to the Demon Emperor.
Once again he went back twenty years in time back to his starting point.
“I will end this.”
Either he dies or ‘he’ dies.
The thousandth life of a man who has mastered all the skills in the world begins.
",record-of-a-thousand-lives, 14 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_4983.jpg,https://wuxiaworld.site/novel/record-of-a-thousand-lives/
I Am The Male-Lead’s Ex-Girlfriend,https://www.novelupdates.com/series/i-am-the-male-leads-ex-girlfriend/,Fantasy:Romance:Shoujo,https://cdn.novelupdates.com/images/2020/03/1F3A73F1-A108-4972-BAA9-169091F466C1.jpeg,쥐똥새똥,(4.0 / 5.0 61 votes),"Aristocracy,Calm Protagonist,Handsome Male Lead,Love Interest Falls in Love First,Magic,Playboys,Reverse Harem,Transmigration",Korean,"My role in the novel begins with the appearance of the heroine: the woman who’ll change the life of the male lead. To sum it up I’m supposed to cling to him and beg for his affection. The original Erika was a nasty ex-girlfriend.
I didn’t want to be a s*upid villainess so I put myself first and distanced myself from him… And yet 3 years later this very man reappeared in front of me. What a strange thing… This shouldn’t be happening…
“I don’t think I can do this without you. I still like you.”
What is this…? I’m not the woman you’re supposed to be obsessed with!
And coincidentally Zion – Leonardo’s best friend – has been acting strangely. I felt sorry for his fate as the sub-main character so I’ve comforted him often… but have I gone too far?
“I like being with you. I like you. Everything will be better if you’re by my side.”
… I’m not the character you should like. I’m merely a villainous supporting character and yet the men of the novel quickly begin to confess! Who should I choose?
",i-am-the-male-leads-ex-girlfriend, 2 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_27342.jpg,https://wuxiaworld.site/novel/i-am-the-male-leads-ex-girlfriend/
Dreadful Radio Game,https://www.novelupdates.com/series/dreadful-radio-game/,Action:Adventure:Fantasy:Horror:Martial Arts:Mature:Mystery:Psychological:Supernatural:Tragedy,https://cdn.novelupdates.com/images/2017/06/Dreadful-Radio-Game.jpg,Innocent Dragonet,(3.8 / 5.0 190 votes),"Antihero Protagonist,Confident Protagonist,Episodic,Ghosts,Handsome Male Lead,Modern Day,Near-Death Experience,Ruthless Protagonist,Survival Game,Twisted Personality,Zombies",Chinese,"“Dear audience welcome to [Dreadful Radio Game] hope you enjoy our company. Okay now let’s turn around and check behind you. Is there a smiling face looking at you?”
A recommended Qidian novel written by Innocent Dragonet.
Will you survive such a system? Can you live through all these horrible encounters? Are you ready for a world of murders zombies suspense and darkness? What happens if a psychopath killer comes across ghosts?
Come and join the adventure of Su Bai! As a human turned vampire he’s gonna play the game with all kinds of other players — a Taoist a will power controller a fugitive an elegant but indifferent lady and… You name it! Let’s enjoy the game!
",dreadful-radio-game, 212 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_12112.jpg,https://wuxiaworld.site/novel/dreadful-radio-game-webnovel-mtl/
Dungeon Defense,https://www.novelupdates.com/series/dungeon-defense/,Action:Drama:Ecchi:Fantasy:Harem:Horror:Mature:Mystery:Psychological:Romance:Seinen,https://cdn.novelupdates.com/images/2016/07/Dungeon-Defense.jpg,Yoo Heonhwa,(4.6 / 5.0 2727 votes),"Antihero Protagonist,Arrogant Characters,Calm Protagonist,Confident Protagonist,Cunning Protagonist,Demon Lord,Depictions of Cruelty,Dungeon Master,Genius Protagonist,Humanoid Protagonist,Lazy Protagonist,Loyal Subordinates,Male Protagonist,Mob Protagonist,Neet,Perverted Protagonist,Poor to Rich,Revenge,Royalty,Schemes And Conspiracies,S*x Friends,Special Abilities,Succubus,Torture,Transported into a Game World,Underestimated Protagonist,Vampires,Weak Protagonist,Yandere",Korean,"Do you know how this world ends?
Become the hero and defeat the 72 Demon Lords. The game that was boasted as the absolute hardest strategy game 『Dungeon Attack』.
I used to be the ‘hero’ that had accomplished everything in this game but after answering a suspicious survey I found myself in the game as the weakest Demon Lord 「Dantalian」.
With only my eloquent tongue and my memories of conquest as a hero—.
In order to survive as Dantalian. I shall tear this world apart.
",dungeon-defense, 55 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_6949.jpg,https://wuxiaworld.site/novel/dungeon-defense/
Heretic Apothecary Genius,https://www.novelupdates.com/series/heretic-apothecary-genius/,Action:Adventure:Martial Arts:Xuanhuan,https://cdn.novelupdates.com/images/2020/06/xieshaoyaowang1.jpg,Victory,(3.0 / 5.0 1 votes),"Ancient China,Immortals,Weak to Strong",Chinese,"After Ren Jie is mysteriously transmigrated he finds himself the pampered family head of the Ren family clan one of the five biggest family clans in the Clear Jade Dynasty. Simultaneously Ren Jie discovers his exceptional talent in apothecary. Despite opposition from some of his fellow family clan elders and the other four biggest family clans in the Clear Jade Dynasty he embarks on the path to become one of the most powerful martial artists in his era.
",heretic-apothecary-genius, 0 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_31306.jpg,https://wuxiaworld.site/novel/heretic-apothecary-genius-webnovel/
Baby Hostage’s So Cute,https://www.novelupdates.com/series/baby-hostages-so-cute/,Fantasy:Romance:Tragedy,https://cdn.novelupdates.com/images/2020/11/Baby-Hostage’s-So-Cute.jpg,다롱꽃,(3.4 / 5.0 12 votes),"Aristocracy,European Ambience,Nobles,Second Chance",Korean,"She has returned to the starting point of all her misfortune.
‘I thought that I would return to my childhood and repeat the same life without any difference…
But yes! Now I am given the chance to be taken as a hostage instead of the princess!’
After the war Elaine has been taken as a hostage by the King instead of the princess.
However everyone’s behavior towards Elaine is different… .
“Call me Daddy.”
Starting with the Emperor who told her to call him Dad.
“Here Eat this .”.
“Hurry eat everything here .”
And the Queen who is impatient to feed…
And.
“I’m going to kill every single one of you.”
“I’m going to turn you all into a handful of ash.”
“I didn’t hurt you physically I just ruined your reputation in society.”
Even the strange older brother threatened them one by one who dared to come near me.
Is this all really okay…?
",baby-hostages-so-cute, 3 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_36932.jpg,https://wuxiaworld.site/novel/baby-hostages-so-cute/
