novelLink,Book Name,lastChapterName,lastChapterLink,Book URL,Book Genre,Book Image,Book Author,Book Rating,Book Tags,Book Language,Description,Book Slug,Book Chapters,Novel Status,thumbnail
https://1stkissnovel.love/novel/divine-genius-healer-abandoned-woman-demonic-tyrant-in-love-with-a-mad-little-consort/,"Divine Genius Healer, Abandoned Woman: Demonic Tyrant in Love with a Mad Little Consort",Chapter 7974,https://1stkissnovel.love/novel/divine-genius-healer-abandoned-woman-demonic-tyrant-in-love-with-a-mad-little-consort/chapter-7974/,https://www.novelupdates.com/series/divine-genius-healer-abandoned-woman-demonic-tyrant-in-love-with-a-mad-little-consort/,Action:Adventure:Fantasy:Josei:Martial Arts:Romance:Supernatural:Xuanhuan,https://cdn.novelupdates.com/images/2017/05/21197s.jpg,Shé Fā Yōu Yǎ,(3.7 / 5.0 128 votes),"Ancient China,Arranged Marriage,Beautiful Female Lead,Broken Engagement,Cold Love Interests,Complex Family Relationships,Cultivation,Doctors,Genius Protagonist,Lucky Protagonist,Poisons,Revenge,Schemes And Conspiracies,Strong to Stronger,Transported to Another World",Chinese,"Ye Qingli is the daughter of an Imperial Businessman’s first wife wealthy and overbearing. But because of her mother’s early funeral she suffered utter oppression and abuse under the hands of her stepmother. On the eve of her marriage she died tragically in the hands of her stepsister and her own fiance!
He is an overbearing tyrannical cold-hearted demonic king. Grim and ruthless only restrained by his wife and son!
Once reborn the weak daughter transfigured into a Divine Genius Healer. There was no intersection between the two people yet they were bestowed a paper of marriage!
Subdue and kill the Seven Wives?
Very well. This daughter also wants to kill her evil wicked stepmother and stepsisters! Do you still dare marry me?
However the Handsome Prince and the Divine Genius Doctor how do you get them together? 
Ye Qingli touched her chin: “So many people which one do I choose?”
A  furious royal highness: “Herald continue dispatching orders. Whichever male creature dares get within three feet of the royal consort kill him immediately!
",divine-genius-healer-abandoned-woman-demonic-tyrant-in-love-with-a-mad-little-consort, 330 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_11519.jpg
https://1stkissnovel.love/novel/the-villains-sister-suffers-today/,The Villain’s Sister Suffers Today,Side Story Episode 31,https://1stkissnovel.love/novel/the-villains-sister-suffers-today/side-story-episode-31/,https://www.novelupdates.com/series/the-villains-sister-suffers-today/,Comedy:Fantasy:Josei:Romance,https://cdn.novelupdates.com/images/2019/05/A11F2403-B164-4C7F-B8CD-4ED49A3F24F8.jpg,Ellianyang,(4.0 / 5.0 174 votes),"Adopted Protagonist,Depression,Love Interest Falls in Love First,Naive Protagonist,Psychopaths,Reincarnation,Time Travel,Younger Love Interests",Korean,"I was killed in a car accident while trying to avoid a stalker.
Is this a reward for dying a miserable death?
I was reborn as a character in a novel that had not a golden spoon but a diamond spoon.
I thought I could live my life over again.
Until I found out my brother was a budding psychopath.
“Sister how about this doll? Do you want it?”
“Leave it.”
“What about this doll?”
My younger brother ties people up so they can’t move and insists on them being dolls.
Even I am destined to be killed in the hands of my brother.
‘Let’s leave my little brother to the heroine of the novel before that day comes!’
But… my brother killed the heroine…
",the-villains-sister-suffers-today, 120 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_22418.jpg
https://1stkissnovel.love/novel/puffed-up-after-giving-birth-to-a-wealthy-mans-heir/,Puffed-up after Giving Birth to a Wealthy Man’s Heir,Chapter 95,https://1stkissnovel.love/novel/puffed-up-after-giving-birth-to-a-wealthy-mans-heir/chapter-95/,https://www.novelupdates.com/series/puffed-up-after-giving-birth-to-a-wealthy-mans-heir/,Drama:Romance:Slice of Life:Yaoi,https://cdn.novelupdates.com/images/2020/11/Puffed-up-after-Giving-Birth-to-a-Wealthy-Mans-Heir.jpg,Tangerine Boat,(3.7 / 5.0 14 votes),"Arranged Marriage,Family Conflict,Handsome Male Lead,Mpreg,Older Love Interests,Schemes And Conspiracies,Second Chance,Strong Love Interests",Chinese,"In the fifteenth year after he was mixed up at birth by a mistake Yi Wei was taken back by his biological parents.
But the title of being the treasure of his parents his eldest brother’s younger brother even the white moonlight of his fiance was not his.
As long as he didn’t care he could live well. But as he could help but care for these things which lead to his miserable ending.
Only after his death did he know that he was just a cannon fodder in a book who was only there to be repeatedly cast down.
Under the shining aura of the protagonist no matter how hard he tried to make himself excellent it wouldn’t work.
After rebirth he was not concerned about family love. If no one loves him then would love himself even more.
This life he would enjoy life at ease watching the battle between heirs waiting for a good opportunity to avenge himself.
Sadly even though he wanted to stay away from this battle it deemed to be impossible. As the only decent heir of this wealthy family was actually born to him.
",puffed-up-after-giving-birth-to-a-wealthy-mans-heir, 4 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_36927.jpg
https://1stkissnovel.love/novel/youre-too-cold-my-tsundere-adonis/,"You’re Too Cold, My Tsundere Adonis",Chapter 1278,https://1stkissnovel.love/novel/youre-too-cold-my-tsundere-adonis/chapter-1278/,https://www.novelupdates.com/series/youre-too-cold-my-tsundere-adonis/,Drama:Romance,https://cdn.novelupdates.com/images/2020/05/sundereAdoni5.jpg,公子长安,(2.5 / 5.0 4 votes),Revenge,Chinese,"Gu Qingmang didn’t know what she had until she lost it. Lu Yanmu’s cold exterior belied an overwhelming passion and it was only as she lay dying that she realized how he was the only one whose love for her was true. Now that she has experienced death and returned to the past she’ll atone for all her mistakes. She’ll make those who hurt her pay and never let go of this man again…
",youre-too-cold-my-tsundere-adonis, 1 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_30589.jpg
https://1stkissnovel.love/novel/everlasting-dragon-emperor/,Everlasting Dragon Emperor,Chapter 5207: From heaven,https://1stkissnovel.love/novel/everlasting-dragon-emperor/chapter-5207-from-heaven/,https://www.novelupdates.com/series/everlasting-dragon-emperor/,Action:Adventure:Fantasy:Xuanhuan,https://cdn.novelupdates.com/images/2020/07/everlastingdragonemper2.jpg,Mu Tong Ting Zhu,(2.8 / 5.0 4 votes),"Arrogant Characters,Cultivation,Hot-blooded Protagonist",Chinese,"After being betrayed by the people he once loved Lu Ming experienced the cold reality of the cultivation world. However as chance would have it he obtained the inheritance of a supreme expert who once suffered the same fate as him. Henceforth the world shall tremble at the birth of the Everlasting Dragon Emperor whose legends will resound through eternity.
",everlasting-dragon-emperor, 0 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_31771.jpg
https://1stkissnovel.love/novel/the-spaces-twelve-zodiac-comes-to-farm/,The Space’s Twelve Zodiac Comes to Farm!,"Chapter 920: , Don't ask for the cow",https://1stkissnovel.love/novel/the-spaces-twelve-zodiac-comes-to-farm/chapter-920-dont-ask-for-the-cow/,https://www.novelupdates.com/series/the-spaces-twelve-zodiac-comes-to-farm/,Historical:Slice of Life:Supernatural,https://cdn.novelupdates.com/images/2020/10/farm.jpg,Chu Tian’s Bai Yan Jing,(3.6 / 5.0 8 votes),"Ancient China,Farming,Magic,Transmigration",Chinese,"A secret service agent traverses through another dimension and ends up transmigrating into the body of a peasant girl in Ancient China. One day a rat pops out of her portable dimension claiming that there were eleven other supreme beings just as powerful as it is. The impoverished hungry and dizzy Li Bailian (White Lotus on a Plum Branch) knew that her fortune had finally changed for the better!
The small peasant girl’s name is Li Bailian a girl who possesses a  gentle-looking exterior but is actually tough as nails on the inside (IDIOM). Everyone in the village says that the five girls of the Li family are the most pitiful and are mistreated all day long. The outrageous grandfather grandmother younger and eldest uncle can’t control this overbearing little girl so they conspire to sell her and her family into s*avery.
Neighboring countries discovered that the great Han Kingdom have started to experience numerous ominous disasters:
Somewhere on the eve before the earthquake rats suddenly flooded the streets and ran rampant (idiom) only to bite those who were staying in their houses! Later when the earthquake collapsed the homes the commoners proclaimed that the Rat Immortal had descended!
Locusts were wreaking widespread havoc in the countryside leaving the commoners in a panic. Out of nowhere a flock of chickens appeared and the locusts suddenly were on the verge of extinction….
A nearby country had no food left in their granaries and plotted to steal supplies from the great Han Kingdom. Suddenly the enemy army’s leading general was bitten to death by a snake that seemed to have popped out of thin air!
Li Bailian was framed by others while she was unconscious. When she awoke the Old Emperor and his wife were preparing to run his pale disheveled appearance was that of one who had seen great upheaval. 
“Daughter-in-Law you’re awake? One of my sons has rebelled Hua’ er thought you were going to die so he left without a second thought. I’ve thrown off our pursuers let’s quickly escape!”
“What’s that on your clothes?” Bailian asked seeing the dragon on the Old Emperor’s robe.
“Ah daughter-in-law this design is just meant to fool people there isn’t really…”
And before the last of the Emperor’s words could be sounded out a lustrous silvery dragon hurtled out lightning flashing and thunder roaring suddenly flying towards the enemy troops…
",the-spaces-twelve-zodiac-comes-to-farm, 7 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_35872.jpg
https://1stkissnovel.love/novel/the-emperor-wants-to-marry-the-doctor-the-marriage-of-an-esteemed-supreme-healer-a-noble-ruler/,The Emperor Wants To Marry The Doctor,Chapter 2497,https://1stkissnovel.love/novel/the-emperor-wants-to-marry-the-doctor-the-marriage-of-an-esteemed-supreme-healer-a-noble-ruler/chapter-2497/,https://www.novelupdates.com/series/the-emperor-wants-to-marry-the-doctor/,Josei:Martial Arts:Romance:Shoujo:Xianxia,https://cdn.novelupdates.com/images/2020/11/至尊神医之帝君要下嫁.jpeg,War Nishino,(4.2 / 5.0 6 votes),"Clever Protagonist,Devoted Love Interests,Early Romance,Handsome Male Lead,Revenge",Chinese,"In her previous life she was a highly respected Heavenly Empress but on the eve of her wedding she was betrayed and died by self-immolation!
Reborn as the abandoned daughter of a broken dog family she was bullied however the one who hurt her is above her and enjoying the prestige!
Once reborn the phoenix flew into the heavens once again!
Taming divine beasts coagulating the Force mastering the art of healing and poison and controlling the life and death of the gods!
She vowed to make those who betrayed and abused her suffer and return the torment a hundredfold!
He is a weak and gentle King Li and the King of the Night who holds the world in his hands but for one person he has devoted his life to her.
He promises to make sure that the only person he has ever loved is safe and happy forever living in bliss.
She thought the journey would be filled with blood and tears but she didn’t know that what awaited her instead was a lifetime of premeditated luxurious favours!
",the-emperor-wants-to-marry-the-doctor, 4 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_35639.jpg
https://1stkissnovel.love/novel/healing-quick-transmigration-blackened-male-god-come-for-a-hug/,"Healing Quick Transmigration: Blackened Male God, Come For a Hug",Chapter 1449,https://1stkissnovel.love/novel/healing-quick-transmigration-blackened-male-god-come-for-a-hug/chapter-1449/,https://www.novelupdates.com/series/healing-quick-transmigration-blackened-male-god-come-for-a-hug/,Comedy:Drama:Psychological:Romance,https://cdn.novelupdates.com/images/2020/07/159678ehp.jpg,折树梨花,(3.6 / 5.0 15 votes),"Female Protagonist,Transmigration",Chinese,"As a river demon who loved life Yun Fanfan found it hard to believe that there were still people who did not want to live in this world. Thus with a system on her she embarked on the journey to save male gods.
“Host the male god needs warmth!”
“Hold on I’ll immediately…”
“Ho…host the male god seems to have fallen for you.”
Yun Fanfan “Ah…”
Holding a knife the male god approached closer step by step as he said smiling “You said you wouldn’t leave me.”
Can you please put the knife down first then talk?
",healing-quick-transmigration-blackened-male-god-come-for-a-hug, 2 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_32714.jpg
https://1stkissnovel.love/novel/malicious-medical-princess-of-the-marquis-house/,Malicious Medical Princess of the Marquis House,v2 Chapter 1162,https://1stkissnovel.love/novel/malicious-medical-princess-of-the-marquis-house/v2-chapter-1162/,https://www.novelupdates.com/series/malicious-medical-princess-of-the-marquis-house/,Drama:Historical:Josei:Romance,https://cdn.novelupdates.com/images/2020/07/Gu-Jiu.jpg,I Eat Ingots,(4.0 / 5.0 7 votes),"Ancient China,Beautiful Female Lead,Clever Protagonist",Chinese,"When Imperial Grandson Liu Zhao chose his future wife with a wave of his pen he circled Gu Jiu’s name. He said resolutely “I want her!”
With a decree the emperor bestowed marriage.
One after another everyone dropped by to congratulate Gu Jiu. Sure enough it was her dumb luck to marry the Imperial Grandson. Facing everyone’s blessings Gu Jiu smiled on the surface but in her heart she was cursing fiercely. 
In her lifetime the luckiest thing that happened to Gu Jiu was to die of illness but unexpectedly traverse to the ancient times and live a second time. And the most unfortunate thing that happened to her was meeting the Imperial Grandson Liu Zhao. 
—
It was rumoured that Imperial Grandson Liu Zhao was graceful elegant gentle refined humble polite and courteous.
Gu Jiu: Hehe!
The world was blind. That man was obviously two-faced cunning deceitful treacherous with the ambition of wild wolves and a great villain. He was like the tyrannical male lead who is written by the screenwriter to die in the finale but fans still feel distressed for him. 
—
It was rumoured that the Gu family’s second daughter Gu Jiu was soft gentle virtuous frail and tender. 
Liu Zhao: What? Gentle virtuous frail and tender is all fake. 
That woman was obviously aojiao selfish bad-tempered and narrow-minded; a little foodie with a soft and delicate body that wasn’t easy to push down.
—
The first time they met:
When Liu Zhao tried to misbehave with Gu Jiu her mind came up with 108 ways of murdering him. 
Gu Jiu defended herself pointing at Liu Zhao and said “You won’t do!”
Pfft!
Liu Zhao was completely defeated.
—
The second time they met:
Gu Jiu fell into the lake. Liu Zhao heroically rescued the beauty.
Gu Jiu slapped the back of his hand “Spoiling my good deeds!”
Liu Zhao was completely defeated once again. 
—
At last there came a day when Liu Zhao married Gu Jiu back home.
The little foodie with a soft and delicate body that wasn’t easy to push down was finally locked up in his embrace. 
He said lovingly “Wife it’s not early. Let’s enter the bridal chamber ba.”
Gu Jiu smiled bashfully “Husband my body is uncomfortable. I’m afraid we cannot enter the bridal chamber tonight.”
Pfft!
Liu Zhao once again suffered 10000 points of injury.
",malicious-medical-princess-of-the-marquis-house, 3 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_32939.jpg
https://1stkissnovel.love/novel/hello-mr-school-prince/,"Hello, Mr. School Prince",Chapter 1855,https://1stkissnovel.love/novel/hello-mr-school-prince/chapter-1855/,https://www.novelupdates.com/series/hello-mr-school-prince/,Drama:Gender Bender:Romance:School Life:Slice of Life,https://cdn.novelupdates.com/images/2017/09/28042s.jpg,微姑娘,(3.9 / 5.0 10 votes),"Beautiful Female Lead,Cross-dressing,Secret Identity,Wealthy Characters",Chinese,"What’s it like to live with a demon?
At any time everywhere ashamed!
She covered her swollen lips with caution “Xi Huangzi Gu. You what are you doing?”
“Kissing my wife.” 
“You Hentai! I am a man!!!”
He laughed evilly at her and tore her clothes.
“You are not a man are you a freak or a eunuch? Or a hybrid eunuch? ”
She is the pampered young master from the Ling household  even more than that she is the popular Playboy Bishounen school prince but no one knows that she is actually a young lady not young master yeah she is a girl. and that was Until she was forced to live with this Devil School Prince Playboy Bishounen meet the Devil she can’t tell about her identity and if she left him to do anything he wants her tofu is left how much ah?
While she was sleeping he steals a kiss at her touching her and don’t forget about him peeping on her living with him and sleep with him on the same bed he gropes her in various place and that’s really terrible!!!
",hello-mr-school-prince, 1 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_13482.jpg
https://1stkissnovel.love/novel/my-son-is-a-reborn-villain/,My Son is a Reborn Villain,Chapter 134,https://1stkissnovel.love/novel/my-son-is-a-reborn-villain/chapter-134/,https://www.novelupdates.com/series/my-son-is-a-reborn-villain/,Drama:Josei:Romance,https://cdn.novelupdates.com/images/2020/11/000000.jpg,余书乔,(4.0 / 5.0 40 votes),"Abandoned Children,Childcare,Female Protagonist,Love Interest Falls in Love First,Reincarnation,Single Parent,Wealthy Characters",Chinese,"Chi Wen’s short life has been bumpy. Ever since he could remember things he was already living in the orphanage growing up without a family. Later he entered the entertainment industry and became a first generation film emperor. However he finally ended up in ruin. In the end Chi Wen jumped off the top floor of a building but did not expect that he would get a chance to open his eyes again…
Back to his infancy Chi Wen coldly looked at the woman who was laughing s*upidly in front of him. He waited waited until the moment she finally abandoned him.
…
　Fu Yuanruo was transmigrated as the cannon fodder in the novel ‘First Generation Movie Queen.’ When she first transmigrated it happened to be the plot point when the malicious cannon fodder tried to frame the female lead for the last time. After that her evil deeds would be exposed. The whole netizens mocked and her father angrily drove her out of the house. A former wealthy and pampered young miss fall into the mud and finally died after accidentally falling into the water…
Because of the high popularity of the original book the author used the daughter of the original female and male lead as the protagonist for the second book. The villain who had been against the main couple of this sequel also met his just end and died tragically. After his death the female lead let out some vague words that made readers speculated that this villain was the illegitimate son of the prequel’s cannon fodder.
After recalling the plot Fu Yuanruo stared at the pregnancy report in her hand. She was tangled: give birth or not?
",my-son-is-a-reborn-villain, 2 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_36955.jpg
https://1stkissnovel.love/novel/the-villainess-lives-twice/,The Villainess Lives Twice,Chapter 97,https://1stkissnovel.love/novel/the-villainess-lives-twice/chapter-97/,https://www.novelupdates.com/series/the-villainess-lives-twice/,Drama:Fantasy:Josei:Mature:Romance:Tragedy,https://cdn.novelupdates.com/images/2020/06/The-Villainess-Lives-Twice.jpg,HAN Mint,(4.5 / 5.0 67 votes),"Adapted to Manhwa,Beautiful Female Lead,European Ambience,Handsome Male Lead,Politics,Reincarnation,Schemes And Conspiracies,Smart Couple",Korean,"A genius schemer creating an emperor!
“Only when your brother is happy can you be happy.”
She committed all kinds of evil deeds to make him Emperor. However Artezia’s devotion was repaid with betrayal. It was the Grand Duke Cedric a righteous enemy that gave her a hand of salvation at the threshold of death.
“Devise a plan.”
“…”
“I can’t think of anyone but you who can reverse this situation. Marquess Rosan.”
“…”
“Lend me your strength.”
There is no plan that can reverse the already declining power and save the fallen empire. However there is a method. To turn back time before everything went wrong.
With tears of blood she sacrificed her body to an ancient magic. This time she will not fall.
Artezia who returned to the age of 18 before death resolved to become a villainess for the Grand Duke Cedric.
“Please give me your hand in marriage. I’ll make you emperor.”
In exchange for kneeling to the devil the devil shall dirty her hands for you.
",the-villainess-lives-twice, 29 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_31888.jpg
https://1stkissnovel.love/novel/rebirth-of-the-evil-mother-in-law/,Rebirth of the Evil Mother-In-Law,Chapter 189 – Why wouldn’t Fang JunRong keep these to give away as favors herself? (2),https://1stkissnovel.love/novel/rebirth-of-the-evil-mother-in-law/chapter-189-why-wouldnt-fang-junrong-keep-these-to-give-away-as-favors-herself-2/,https://www.novelupdates.com/series/rebirth-of-the-evil-mother-in-law/,Drama:Josei:Mystery:Supernatural,https://cdn.novelupdates.com/images/2020/04/MIL_cover.jpg,宅喵,(4.2 / 5.0 172 votes),"Adopted Children,Complex Family Relationships,Family,Female Protagonist,Magical Space,Modern Day,Reincarnation,Second Chance,Wealthy Characters",Chinese,"After dying alone in a mental institution Fang JunRong discovered that she was the evil mother-in-law in a prominent family doting novel. Her daughter-in-law was the female lead who was loved by all.
In the novel the female lead was kind and nice and the male lead loved her so much that he’d die for her in a heartbeat.
Her future father-in-law doted on her and treated her better than his own daughter.
Fang JunRong the evil mother-in-law was the only one who didn’t care for her. She got the evil character’s script and wanted to set the female lead up every chance that she got and finally landed herself in the mental institution.
After she was rebirthed and facing her son who wanted her blessing Fang JunRong tore up the script. Whoever wanted the role of the evil mother-in-law can have it! She is going to get a divorce and take half of the money then she’ll figure out where she wants to go from there!
",rebirth-of-the-evil-mother-in-law, 119 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_28809.jpg
https://1stkissnovel.love/novel/the-cannon-fodder-and-villains-happy-ending/,The Cannon Fodder and Villain’s Happy Ending,Chapter 139,https://1stkissnovel.love/novel/the-cannon-fodder-and-villains-happy-ending/chapter-139/,https://www.novelupdates.com/series/the-cannon-fodder-and-villains-happy-ending/,Drama:Josei:Romance,https://cdn.novelupdates.com/images/2020/10/CFV-novel-cover.jpg,临天,(4.0 / 5.0 30 votes),"Calm Protagonist,Female Protagonist,Lazy Protagonist,Power Couple,Royalty,Transmigration",Chinese,"Second title: “Everyone Gets Scared When the Consort Gets Fierce”
Qin Jiu transmigrated into a switched-at-birth novel.
She became the first daughter of a marquis’ household. She was swapped out maliciously at a young age and raised in the countryside.
The fake young mistress female lead was a rebirthed girl. The pearl of the capital and the future wife of the second prince.
In the original novel Qin Jiu who had been jealous of the female lead and kept going against her trying in vain to frame her. Unaware of her lacking capabilities she even tried to steal the male lead from her. Eventually everyone turned their backs against Qin Jiu and she was killed by an arrow to the heart.
After reviewing the plot Qin Jiu tore up the script–She doesn’t want to be this villainess cannon fodder! Then in the next moment she jumped into the arms of Regent Gu Zezhi.
Qin Jiu “Sob sob sob…golden thighs!”
Gu Zezhi “I’ll let you hug them.” The regent of the dynasty had a fierce reputation of great power and heartless killings. Many people hated him feared him and wanted him dead. Then one day someone saw the infamously fierce regent holding a little girl in his arms with a pampering expresion. Gu Zezhi kissed her hair and spoke in a gentle voice. “You can get rid of anyone you want. I’m here.”
",the-cannon-fodder-and-villains-happy-ending, 27 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_35576.jpg
https://1stkissnovel.love/novel/the-brocaded-tale-of-the-girl-si/,The Brocaded Tale of The Girl Si,Chapter 836,https://1stkissnovel.love/novel/the-brocaded-tale-of-the-girl-si/chapter-836/,https://www.novelupdates.com/series/the-brocaded-tale-of-the-girl-si/,Drama:Fantasy:Historical:Romance:Tragedy,https://cdn.novelupdates.com/images/2020/10/The-Brocaded-Tale-of-The-Girl-Si.jpg,Willow Leaves In Winter,(4.2 / 5.0 14 votes),"Adapted to Manhua,Beautiful Female Lead,Familial Love,Love Interest Falls in Love First,Pets,Resurrection,Royalty,Second Chance",Chinese,"Everyone said that the Fourth Miss of the Jiang family is a first-class beauty but it was a pity that the Duke Anguo Mansion picked this flower.
However on the eve of Jiang Si’s marriage her fiancé and the other woman jumped into the lake and died in love.
A noble girl traveled back in time to when she was 15 years old. Those who caused her misfortunes harmed her she will get retribution on all of them! A super-smart female lead shall turn all of her troubles around!
",the-brocaded-tale-of-the-girl-si, 9 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_35505.jpg
https://1stkissnovel.love/novel/scheme-of-the-official-descendant/,Scheme of the Official Descendant,v2 Chapter 539,https://1stkissnovel.love/novel/scheme-of-the-official-descendant/v2-chapter-539/,https://www.novelupdates.com/series/scheme-of-the-official-descendant/,Drama:Historical:Josei:Romance,https://cdn.novelupdates.com/images/2019/01/dimou25.jpg,Mian Bei Mei Nan,(4.2 / 5.0 9 votes),"Aristocracy,Clever Protagonist,Family Conflict,Handsome Male Lead,Politics,Revenge,Schemes And Conspiracies,Tragic Past",Chinese,"Although Ren Yaoqi broke away from the fetters of her family in her previous lifetime as she erroneously believed in her blood-relatives’ speech and views about sacrificing everything for the family’s interest it ultimately led to her Elder Sister self-immolating in the army camp her Mother passing away early with tears in her eyes and her Father dying with his blood splattered under the sword……
When she was reborn to her younger times she swore that she would chop away all the sharp claws which intended to control her own life.
Her father’s concubine who has some sinister motives the cruel and unscrupulous elders the aggressive foreign enemies and the surreptitious behaviors of harming people from the secret corners in the court……
She will expose their painted skins of disguise one by one and strive for a life of happiness and peace for herself and those she loves.
",scheme-of-the-official-descendant, 10 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_20374.jpg
https://1stkissnovel.love/novel/the-villain-slaps-the-protagonists-halo/,The Villain Slaps The Protagonist’s Halo,Chapter 153: end,https://1stkissnovel.love/novel/the-villain-slaps-the-protagonists-halo/chapter-153-end/,https://www.novelupdates.com/series/the-villain-slaps-the-protagonists-halo/,Action:Comedy:Psychological:Yaoi,https://cdn.novelupdates.com/images/2020/04/slapprotagonist1.jpg,黑川则,(4.2 / 5.0 37 votes),"Apocalypse,Calm Protagonist,Cunning Protagonist,Different Social Status,Episodic,Love Interest Falls in Love First,Power Couple,System Administrator,Unconditional Love",Chinese,"Nie Jia lived his life with kindness and respect yet all his actions were paid back with the cold grey walls of prison. Inside the bars he vowed that if he ever had another life he would be a complete villain! Beast! Scoundrel!
One day he actually transmigrated.
System: As a villain you have to be courageous enough to burden the task of initiating trouble destroying the world and creating chaos. It’s an incredible responsibility do you understand?
Ne Jia: I understand. I’ll definitely use everything I have to complete the mission tasks so everyone will die!
System: No no….you’re the only one who will die.
Since then Ne Jia rode away upon the road of a great villain but every time he went close to destroying the world and completing his goal he was always defeated by this thing called “The Protagonist’s Halo”.
Ne Jia (#‵′) : The Protagonist is a cheater I refuse to accept this!
Until his system was actually hacked by someone….
",the-villain-slaps-the-protagonists-halo, 22 Chapters,Ongoing,https://cdn.novelupdates.com/imgmid/series_29262.jpg
